displacement 	force 	time
8.043001224171446140e+00	1.070111882577460261e+00	3.763763763763763759e+00
8.112606674282313080e+00	1.070829327550966159e+00	3.803803803803803785e+00
8.172736632170952475e+00	1.071447944179772627e+00	3.843843843843843811e+00
8.222967038776889837e+00	1.071963937068811878e+00	3.883883883883883836e+00
8.262880593690026032e+00	1.072373470096693593e+00	3.923923923923923862e+00
8.292067746806376149e+00	1.072672686443851831e+00	3.963963963963963888e+00
8.310127676885517900e+00	1.072857724240868338e+00	4.004004004004004358e+00
8.316669260488973592e+00	1.072924728102284453e+00	4.044044044044044384e+00
8.311312686853478127e+00	1.067550327047623426e+00	4.084084084084084409e+00
8.293698651361893326e+00	1.049936291556039292e+00	4.124124124124124435e+00
8.263498846012058863e+00	1.019736486206205939e+00	4.164164164164164461e+00
8.220418313908753660e+00	9.766559541028997371e-01	4.204204204204204487e+00
8.164196764578187882e+00	9.204344047723345135e-01	4.244244244244244513e+00
8.094609817110049121e+00	8.508474573041941991e-01	4.284284284284284539e+00
8.011470165962171208e+00	7.677078061563175071e-01	4.324324324324324564e+00
7.914628666864561346e+00	6.708663070587078670e-01	4.364364364364364590e+00
7.803975338973352827e+00	5.602129791674990145e-01	4.404404404404404616e+00
7.679440279872784991e+00	4.356779200669315122e-01	4.444444444444444642e+00
7.540994490109413917e+00	2.972321303035609374e-01	4.484484484484484668e+00
7.388650604589957815e+00	1.448882447841048915e-01	4.524524524524524693e+00
7.222463350828700612e+00	-1.701736730755622207e-02	4.564564564564564719e+00
7.042520071116267211e+00	-1.671557986082672365e-01	4.604604604604604745e+00
6.848913841044218742e+00	-3.015309229920898337e-01	4.644644644644644771e+00
6.641734702330197138e+00	-4.196170681454982065e-01	4.684684684684684797e+00
6.421069444867034903e+00	-5.216164186792979773e-01	4.724724724724724823e+00
6.187002583715692339e+00	-6.083043690916088986e-01	4.764764764764764848e+00
5.939618211167184469e+00	-6.808710318111440563e-01	4.804804804804804874e+00
5.679002466835719964e+00	-7.407716438997600239e-01	4.844844844844844900e+00
5.405246383565545543e+00	-7.895948067403751880e-01	4.884884884884884926e+00
5.118448896016110972e+00	-8.289538249496596345e-01	4.924924924924924952e+00
4.818719836244795829e+00	-8.604032086688466752e-01	4.964964964964964977e+00
4.506182781302947582e+00	-8.853798485613912916e-01	5.005005005005005003e+00
4.180977657708382367e+00	-9.051665315068148088e-01	5.045045045045045029e+00
3.843263043706172777e+00	-9.208743171430557872e-01	5.085085085085085055e+00
3.493218140651226378e+00	-9.334397612674503186e-01	5.125125125125125081e+00
3.131044408816885838e+00	-9.436329370032331409e-01	5.165165165165165106e+00
2.756966880316229052e+00	-9.520725280090929221e-01	5.205205205205205132e+00
2.371235173304762966e+00	-9.592448296591882251e-01	5.245245245245245158e+00
