displacement 	force 	time
1.399999999999999911e+00	7.483450131974661579e-01	0.000000000000000000e+00
1.500000000000000000e+00	7.510812401446999020e-01	0.000000000000000000e+00
1.600000000000000089e+00	7.540091918155042983e-01	0.000000000000000000e+00
1.699999999999999956e+00	7.572549606016593104e-01	0.000000000000000000e+00
1.800000000000000044e+00	7.601846055736682928e-01	0.000000000000000000e+00
1.899999999999999911e+00	7.652923985349472380e-01	0.000000000000000000e+00
2.000000000000000000e+00	7.691389138598089259e-01	0.000000000000000000e+00
2.100000000000000089e+00	7.731457141036279790e-01	0.000000000000000000e+00
2.200000000000000178e+00	7.769252781654188977e-01	0.000000000000000000e+00
2.299999999999999822e+00	7.805524452988699124e-01	0.000000000000000000e+00
2.399999999999999911e+00	7.851830316841696966e-01	0.000000000000000000e+00
2.500000000000000000e+00	7.898369580090058850e-01	0.000000000000000000e+00
2.600000000000000089e+00	7.944688634513519254e-01	0.000000000000000000e+00
2.700000000000000178e+00	8.021698613577403769e-01	0.000000000000000000e+00
2.799999999999999822e+00	8.075072716927473859e-01	0.000000000000000000e+00
2.899999999999999911e+00	8.128432691938345389e-01	0.000000000000000000e+00
3.000000000000000000e+00	8.188553777800423594e-01	0.000000000000000000e+00
3.100000000000000089e+00	8.243740807684781791e-01	0.000000000000000000e+00
3.200000000000000178e+00	8.305212693851921069e-01	0.000000000000000000e+00
3.299999999999999822e+00	8.367641205339049204e-01	0.000000000000000000e+00
3.399999999999999911e+00	8.457224482927435671e-01	0.000000000000000000e+00
3.500000000000000000e+00	8.517050540061494868e-01	0.000000000000000000e+00
3.600000000000000089e+00	8.584796642942544853e-01	0.000000000000000000e+00
3.700000000000000178e+00	8.651827823283262386e-01	0.000000000000000000e+00
3.799999999999999822e+00	8.726412069297689866e-01	0.000000000000000000e+00
3.899999999999999911e+00	8.798979231135783952e-01	0.000000000000000000e+00
4.000000000000000000e+00	8.870581658851780515e-01	0.000000000000000000e+00
4.099999999999999645e+00	8.944818790959313537e-01	0.000000000000000000e+00
4.200000000000000178e+00	9.067528966047960770e-01	0.000000000000000000e+00
4.299999999999999822e+00	9.141537343328918208e-01	0.000000000000000000e+00
4.400000000000000355e+00	9.225214665811413139e-01	0.000000000000000000e+00
4.500000000000000000e+00	9.311929792174905574e-01	0.000000000000000000e+00
4.599999999999999645e+00	9.393913710508073889e-01	0.000000000000000000e+00
4.700000000000000178e+00	9.482144312903186822e-01	0.000000000000000000e+00
4.799999999999999822e+00	9.573264909145134949e-01	0.000000000000000000e+00
4.900000000000000355e+00	9.715531883583969908e-01	0.000000000000000000e+00
5.000000000000000000e+00	9.806369262942009613e-01	0.000000000000000000e+00
5.099999999999999645e+00	9.901251247840028302e-01	0.000000000000000000e+00
5.200000000000000178e+00	1.000486887297279637e+00	0.000000000000000000e+00
5.299999999999999822e+00	1.010256199337304039e+00	0.000000000000000000e+00
5.400000000000000355e+00	1.020258679443953209e+00	0.000000000000000000e+00
5.500000000000000000e+00	1.030828070684689957e+00	0.000000000000000000e+00
5.599999999999999645e+00	1.047098805589317116e+00	0.000000000000000000e+00
5.700000000000000178e+00	1.057757747008440052e+00	0.000000000000000000e+00
5.799999999999999822e+00	1.068567609401617435e+00	0.000000000000000000e+00
5.900000000000000355e+00	1.079278229387544696e+00	0.000000000000000000e+00
6.000000000000000000e+00	1.090715193019150098e+00	0.000000000000000000e+00
6.099999999999999645e+00	1.102251781898463179e+00	0.000000000000000000e+00
6.200000000000000178e+00	1.114494177563757127e+00	0.000000000000000000e+00
6.299999999999999822e+00	1.126406447395263744e+00	0.000000000000000000e+00
6.400000000000000355e+00	1.145237609345948426e+00	0.000000000000000000e+00
6.500000000000000000e+00	1.158001069271122674e+00	0.000000000000000000e+00
6.599999999999999645e+00	1.170976797854209384e+00	0.000000000000000000e+00
6.700000000000000178e+00	1.184413176915999344e+00	0.000000000000000000e+00
6.799999999999999822e+00	1.196812431769666230e+00	0.000000000000000000e+00
6.900000000000000355e+00	1.209712935375217624e+00	0.000000000000000000e+00
7.000000000000000000e+00	1.222467318024047289e+00	0.000000000000000000e+00
7.099999999999999645e+00	1.241899926646297558e+00	0.000000000000000000e+00
7.200000000000000178e+00	1.255235172027415302e+00	0.000000000000000000e+00
7.299999999999999822e+00	1.269623762872900574e+00	0.000000000000000000e+00
7.400000000000000355e+00	1.283326548052559746e+00	0.000000000000000000e+00
7.500000000000000000e+00	1.297500718785068230e+00	0.000000000000000000e+00
7.599999999999999645e+00	1.310873855688343692e+00	0.000000000000000000e+00
7.700000000000000178e+00	1.326059765291761172e+00	0.000000000000000000e+00
7.799999999999999822e+00	1.349527261808648460e+00	0.000000000000000000e+00
7.900000000000000355e+00	1.364622612166184856e+00	0.000000000000000000e+00
8.000000000000000000e+00	1.380288546136213768e+00	0.000000000000000000e+00
8.099999999999999645e+00	1.395468503909382596e+00	0.000000000000000000e+00
8.199999999999999289e+00	1.410937096466885032e+00	0.000000000000000000e+00
8.300000000000000711e+00	1.426338489965071732e+00	0.000000000000000000e+00
8.400000000000000355e+00	1.442489340453603219e+00	0.000000000000000000e+00
8.500000000000000000e+00	1.458367675636795147e+00	0.000000000000000000e+00
8.599999999999999645e+00	1.482416787647385270e+00	0.000000000000000000e+00
8.699999999999999289e+00	1.499247931989970528e+00	0.000000000000000000e+00
8.800000000000000711e+00	1.516206602655815416e+00	0.000000000000000000e+00
8.900000000000000355e+00	1.532738598464070900e+00	0.000000000000000000e+00
9.000000000000000000e+00	1.549355123327260664e+00	0.000000000000000000e+00
8.900000000000000355e+00	1.549168085764876412e+00	0.000000000000000000e+00
8.800000000000000711e+00	1.548797748726469248e+00	0.000000000000000000e+00
8.699999999999999289e+00	1.548236166243786904e+00	0.000000000000000000e+00
8.599999999999999645e+00	1.547658270390440460e+00	0.000000000000000000e+00
8.500000000000000000e+00	1.546347861797014334e+00	0.000000000000000000e+00
8.400000000000000355e+00	1.545302057768236370e+00	0.000000000000000000e+00
8.300000000000000711e+00	1.544161016296175415e+00	0.000000000000000000e+00
8.199999999999999289e+00	1.542694798642342935e+00	0.000000000000000000e+00
8.099999999999999645e+00	1.540999189601836239e+00	0.000000000000000000e+00
8.000000000000000000e+00	1.539456870812459854e+00	0.000000000000000000e+00
7.900000000000000355e+00	1.537536548520208157e+00	0.000000000000000000e+00
7.799999999999999822e+00	1.535385865995587462e+00	0.000000000000000000e+00
7.700000000000000178e+00	1.531741279490206331e+00	0.000000000000000000e+00
7.599999999999999645e+00	1.528772928531164643e+00	0.000000000000000000e+00
7.500000000000000000e+00	1.525850088137124860e+00	0.000000000000000000e+00
7.400000000000000355e+00	1.522886059700542027e+00	0.000000000000000000e+00
7.299999999999999822e+00	1.519520783195251301e+00	0.000000000000000000e+00
7.200000000000000178e+00	1.516448572240464809e+00	0.000000000000000000e+00
7.099999999999999645e+00	1.513460591516544218e+00	0.000000000000000000e+00
7.000000000000000000e+00	1.507992319186277186e+00	0.000000000000000000e+00
6.900000000000000355e+00	1.504080202180649861e+00	0.000000000000000000e+00
6.799999999999999822e+00	1.500274783135954415e+00	0.000000000000000000e+00
6.700000000000000178e+00	1.496095342185019161e+00	0.000000000000000000e+00
6.599999999999999645e+00	1.491435931251045899e+00	0.000000000000000000e+00
6.500000000000000000e+00	1.486770178467492931e+00	0.000000000000000000e+00
6.400000000000000355e+00	1.482028674202250595e+00	0.000000000000000000e+00
6.299999999999999822e+00	1.474846609534130604e+00	0.000000000000000000e+00
6.200000000000000178e+00	1.469483047918484386e+00	0.000000000000000000e+00
6.099999999999999645e+00	1.463507610286142402e+00	0.000000000000000000e+00
6.000000000000000000e+00	1.457411323704837613e+00	0.000000000000000000e+00
5.900000000000000355e+00	1.451550803846654247e+00	0.000000000000000000e+00
5.799999999999999822e+00	1.446134913739578254e+00	0.000000000000000000e+00
5.700000000000000178e+00	1.439549003149124706e+00	0.000000000000000000e+00
5.599999999999999645e+00	1.433410562104638686e+00	0.000000000000000000e+00
5.500000000000000000e+00	1.423650740841154727e+00	0.000000000000000000e+00
5.400000000000000355e+00	1.416958630349919535e+00	0.000000000000000000e+00
5.299999999999999822e+00	1.409686283984373345e+00	0.000000000000000000e+00
5.200000000000000178e+00	1.401886964319203566e+00	0.000000000000000000e+00
5.099999999999999645e+00	1.394302136400275449e+00	0.000000000000000000e+00
5.000000000000000000e+00	1.387092683233016821e+00	0.000000000000000000e+00
4.900000000000000355e+00	1.379631346171351414e+00	0.000000000000000000e+00
4.799999999999999822e+00	1.367866644149458466e+00	0.000000000000000000e+00
4.700000000000000178e+00	1.359771205665716520e+00	0.000000000000000000e+00
4.599999999999999645e+00	1.351133613699433855e+00	0.000000000000000000e+00
4.500000000000000000e+00	1.342435967524146179e+00	0.000000000000000000e+00
4.400000000000000355e+00	1.334175968088731512e+00	0.000000000000000000e+00
4.299999999999999822e+00	1.325216564810896891e+00	0.000000000000000000e+00
4.200000000000000178e+00	1.316228629217170543e+00	0.000000000000000000e+00
4.099999999999999645e+00	1.302161761474691204e+00	0.000000000000000000e+00
4.000000000000000000e+00	1.292549702942694001e+00	0.000000000000000000e+00
3.899999999999999911e+00	1.283154124652092998e+00	0.000000000000000000e+00
3.799999999999999822e+00	1.273795502464255103e+00	0.000000000000000000e+00
3.700000000000000178e+00	1.263502743116809546e+00	0.000000000000000000e+00
3.600000000000000089e+00	1.253098841692245280e+00	0.000000000000000000e+00
3.500000000000000000e+00	1.242540019209462665e+00	0.000000000000000000e+00
3.399999999999999911e+00	1.232445817362196383e+00	0.000000000000000000e+00
3.299999999999999822e+00	1.216327801811745157e+00	0.000000000000000000e+00
3.200000000000000178e+00	1.205617381452630532e+00	0.000000000000000000e+00
3.100000000000000089e+00	1.194876773408053872e+00	0.000000000000000000e+00
3.000000000000000000e+00	1.183875450033815335e+00	0.000000000000000000e+00
2.899999999999999911e+00	1.171516878528863881e+00	0.000000000000000000e+00
2.799999999999999822e+00	1.159489692874122069e+00	0.000000000000000000e+00
2.700000000000000178e+00	1.147631055370520459e+00	0.000000000000000000e+00
2.600000000000000089e+00	1.129226344334153254e+00	0.000000000000000000e+00
2.500000000000000000e+00	1.116894078986848671e+00	0.000000000000000000e+00
2.399999999999999911e+00	1.104651942984749891e+00	0.000000000000000000e+00
2.299999999999999822e+00	1.092531715630974620e+00	0.000000000000000000e+00
2.200000000000000178e+00	1.079931204404603440e+00	0.000000000000000000e+00
2.100000000000000089e+00	1.066734850685886915e+00	0.000000000000000000e+00
2.000000000000000000e+00	1.052725161998999237e+00	0.000000000000000000e+00
1.899999999999999911e+00	1.039968885564910739e+00	0.000000000000000000e+00
1.800000000000000044e+00	1.019894679663880144e+00	0.000000000000000000e+00
1.699999999999999956e+00	1.005335882414435389e+00	0.000000000000000000e+00
1.600000000000000089e+00	9.924072324245445387e-01	0.000000000000000000e+00
1.500000000000000000e+00	9.782852950302667328e-01	0.000000000000000000e+00
1.399999999999999911e+00	9.637641903690800094e-01	0.000000000000000000e+00
1.300000000000000044e+00	9.494745871648616609e-01	0.000000000000000000e+00
1.199999999999999956e+00	9.350671577972242687e-01	0.000000000000000000e+00
1.100000000000000089e+00	9.128199976267261651e-01	0.000000000000000000e+00
1.000000000000000000e+00	8.979420177138930370e-01	0.000000000000000000e+00
9.000000000000000222e-01	8.824633147649177944e-01	0.000000000000000000e+00
8.000000000000000444e-01	8.663889173256280607e-01	0.000000000000000000e+00
6.999999999999999556e-01	8.508812247275738816e-01	0.000000000000000000e+00
5.999999999999999778e-01	8.353820623052312655e-01	0.000000000000000000e+00
5.000000000000000000e-01	8.189380540765085481e-01	0.000000000000000000e+00
4.000000000000000222e-01	7.953183381548120101e-01	0.000000000000000000e+00
2.999999999999999889e-01	7.785252167439977722e-01	0.000000000000000000e+00
2.000000000000000111e-01	7.615828131173965065e-01	0.000000000000000000e+00
1.000000000000000056e-01	7.447959757995187280e-01	0.000000000000000000e+00
-0.000000000000000000e+00	7.279547745380124946e-01	0.000000000000000000e+00
2.100000000000000089e+00	7.731457141036279790e-01	0.000000000000000000e+00
2.200000000000000178e+00	7.769252781654188977e-01	0.000000000000000000e+00
2.300000000000000266e+00	7.805524452988699124e-01	0.000000000000000000e+00
2.400000000000000355e+00	7.851830316841696966e-01	0.000000000000000000e+00
2.500000000000000444e+00	7.898369580090058850e-01	0.000000000000000000e+00
2.600000000000000533e+00	7.944688634513519254e-01	0.000000000000000000e+00
2.700000000000000622e+00	8.021698613577403769e-01	0.000000000000000000e+00
2.800000000000000711e+00	8.075072716927473859e-01	0.000000000000000000e+00
2.900000000000000799e+00	8.128432691938345389e-01	0.000000000000000000e+00
3.000000000000000888e+00	8.188553777800423594e-01	0.000000000000000000e+00
3.100000000000000977e+00	8.243740807684781791e-01	0.000000000000000000e+00
3.200000000000001066e+00	8.305212693851921069e-01	0.000000000000000000e+00
3.300000000000001155e+00	8.367641205339049204e-01	0.000000000000000000e+00
3.400000000000001243e+00	8.457224482927435671e-01	0.000000000000000000e+00
3.500000000000001332e+00	8.517050540061494868e-01	0.000000000000000000e+00
3.600000000000001421e+00	8.584796642942544853e-01	0.000000000000000000e+00
3.700000000000001510e+00	8.651827823283262386e-01	0.000000000000000000e+00
3.800000000000001599e+00	8.726412069297689866e-01	0.000000000000000000e+00
3.900000000000001688e+00	8.798979231135783952e-01	0.000000000000000000e+00
4.000000000000001776e+00	8.870581658851780515e-01	0.000000000000000000e+00
4.100000000000001421e+00	8.944818790959313537e-01	0.000000000000000000e+00
4.200000000000001066e+00	9.067528966047960770e-01	0.000000000000000000e+00
4.300000000000000711e+00	9.141537343328918208e-01	0.000000000000000000e+00
4.400000000000000355e+00	9.225214665811413139e-01	0.000000000000000000e+00
4.500000000000000000e+00	9.311929792174905574e-01	0.000000000000000000e+00
