displacement 	force 	time
2.418845542241264912e+00	2.231414802781893414e+00	1.567567567567567544e+01
2.530472356862292660e+00	2.277578182006348761e+00	1.573573573573573547e+01
2.633082263964716230e+00	2.318862667247171494e+00	1.579579579579579551e+01
2.726238678721959907e+00	2.355413716040642758e+00	1.585585585585585555e+01
2.809525043291951629e+00	2.387360988813267859e+00	1.591591591591591559e+01
2.882546000343125137e+00	2.414814903318161843e+00	1.597597597597597563e+01
2.944926991211883394e+00	2.437865765105402538e+00	1.603603603603603744e+01
2.996316291063536585e+00	2.456581808784266130e+00	1.609609609609609748e+01
3.036386651793937297e+00	2.471006176468612647e+00	1.615615615615615752e+01
3.064835302029468966e+00	2.481156917776875304e+00	1.621621621621621756e+01
3.081383947127050771e+00	2.487026989832067603e+00	1.627627627627627760e+01
3.085779892385965173e+00	2.488257892636034807e+00	1.633633633633633764e+01
3.077806291006556449e+00	2.467200408859786531e+00	1.639639639639639768e+01
3.057335095062874597e+00	2.413628890133626470e+00	1.645645645645645772e+01
3.024365897500770117e+00	2.328878661060965083e+00	1.651651651651651775e+01
2.979023294211687656e+00	2.215329660390801259e+00	1.657657657657657779e+01
2.921549286432471249e+00	2.076256052359052973e+00	1.663663663663663783e+01
2.852291819003665463e+00	1.915617110123523092e+00	1.669669669669669787e+01
2.771688935748897631e+00	1.737778798232782140e+00	1.675675675675675791e+01
2.680256725461552580e+00	1.547307535064500916e+00	1.681681681681681795e+01
2.578571781552437603e+00	1.348697544974346130e+00	1.687687687687687799e+01
2.467251977627053172e+00	1.146174875880596300e+00	1.693693693693693803e+01
2.346947533835298749e+00	9.435768029772413357e-01	1.699699699699699806e+01
2.218325315141866927e+00	7.442141069661101227e-01	1.705705705705705810e+01
2.082054324166409565e+00	5.508345710082314106e-01	1.711711711711711814e+01
1.938800550645451981e+00	3.656090626731867688e-01	1.717717717717717818e+01
1.789217535764709321e+00	1.901512790675836673e-01	1.723723723723723822e+01
1.633940507351601790e+00	2.562475189554069138e-02	1.729729729729729826e+01
1.473584295192368110e+00	-1.298760284358331241e-01	1.735735735735735830e+01
1.308748731320053205e+00	-2.783628861798772003e-01	1.741741741741741833e+01
1.140025554472055891e+00	-4.194155069047517670e-01	1.747747747747747837e+01
9.679976541093594511e-01	-5.526775457480371800e-01	1.753753753753753841e+01
7.932376458641190453e-01	-6.779655475937149678e-01	1.759759759759759845e+01
6.163069709721574752e-01	-7.952313238188315481e-01	1.765765765765765849e+01
4.377558029971974074e-01	-9.045546259203837147e-01	1.771771771771771853e+01
2.581226874453720899e-01	-1.006110701037048250e+00	1.777777777777777857e+01
7.793497299192969630e-02	-1.100148250330751587e+00	1.783783783783783861e+01
-1.022918192610983990e-01	-1.181604359903146495e+00	1.789789789789789864e+01
-2.820699281885514775e-01	-1.252335165420525698e+00	1.795795795795795868e+01
-4.609355168429116745e-01	-1.316836619087303761e+00	1.801801801801801872e+01
-6.384325805417099264e-01	-1.375549442401697853e+00	1.807807807807807876e+01
-8.141117010410893196e-01	-1.428907485925573928e+00	1.813813813813813880e+01
-9.875307936757500293e-01	-1.477330134559438735e+00	1.819819819819819884e+01
-1.158252863560220947e+00	-1.521217166198248982e+00	1.825825825825825888e+01
-1.325845189828282589e+00	-1.560947348848319871e+00	1.831831831831831892e+01
-1.489880049226894210e+00	-1.596876321445855451e+00	1.837837837837837895e+01
-1.649935178408957981e+00	-1.629334309348283716e+00	1.843843843843843899e+01
-1.805592236406873496e+00	-1.658626778199815632e+00	1.849849849849849903e+01
-1.956436618454413079e+00	-1.685034375011939867e+00	1.855855855855855907e+01
-2.102058269609754504e+00	-1.708813589919420117e+00	1.861861861861861911e+01
-2.242052790582282906e+00	-1.730197292874765758e+00	1.867867867867867915e+01
-2.376021096133175803e+00	-1.749396666570681491e+00	1.873873873873873919e+01
-2.503569560476416100e+00	-1.766602041199894613e+00	1.879879879879879923e+01
-2.624310108336430414e+00	-1.781983012825718582e+00	1.885885885885885926e+01
-2.737862146665479557e+00	-1.795691051437176222e+00	1.891891891891891930e+01
-2.843852755392886511e+00	-1.807860168304887827e+00	1.897897897897897934e+01
-2.941918089320767926e+00	-1.818608894479409877e+00	1.903903903903903938e+01
-3.031703909530981900e+00	-1.828040970507523122e+00	1.909909909909909942e+01
-3.112865583385129753e+00	-1.836245346432230585e+00	1.915915915915915946e+01
-3.185068824288093126e+00	-1.843296658715851688e+00	1.921921921921921950e+01
-3.247992723225088696e+00	-1.849258479645552677e+00	1.927927927927927954e+01
-3.301328276868449763e+00	-1.854182510846591692e+00	1.933933933933933957e+01
-3.344781919893118793e+00	-1.858109022488946493e+00	1.939939939939939961e+01
-3.378075902910079975e+00	-1.861067000165311569e+00	1.945945945945945965e+01
-3.400948292466355660e+00	-1.863074144891099015e+00	1.951951951951951969e+01
-3.413152971045009920e+00	-1.864136873104439207e+00	1.957957957957957973e+01
-3.414460926064926127e+00	-1.863721615979929691e+00	1.963963963963963977e+01
-3.404669603315857884e+00	-1.854361980781507491e+00	1.969969969969969981e+01
-3.383621635220406709e+00	-1.834266641462175551e+00	1.975975975975975985e+01
-3.351215324134552365e+00	-1.803306568950991506e+00	1.981981981981981988e+01
-3.307405571122981058e+00	-1.761412440824936532e+00	1.987987987987987992e+01
-3.252205416073470357e+00	-1.708561309441258613e+00	1.993993993993993996e+01
-3.185686055467815248e+00	-1.644776809011832430e+00	2.000000000000000000e+01
-3.107976817540880621e+00	-1.570129310805318923e+00	2.006006006006006004e+01
-3.019265544884769170e+00	-1.484737496393320422e+00	2.012012012012012008e+01
-2.919798450554005775e+00	-1.388769373733574231e+00	2.018018018018018012e+01
-2.809879680685086090e+00	-1.282442351124789548e+00	2.024024024024024015e+01
-2.689870523272282377e+00	-1.166023824428568556e+00	2.030030030030030019e+01
-2.560188579874168369e+00	-1.039832341223798196e+00	2.036036036036036023e+01
-2.421305696824500586e+00	-9.042380687197347777e-01	2.042042042042042027e+01
-2.273747615157811097e+00	-7.596627638761023205e-01	2.048048048048048031e+01
-2.118091763608023648e+00	-6.065801804196691016e-01	2.054054054054054035e+01
-1.954966452325400006e+00	-4.455170676724941603e-01	2.060060060060060039e+01
-1.785045800178258091e+00	-2.770518168707939988e-01	2.066066066066066043e+01
-1.609048986095636957e+00	-1.017586032632465942e-01	2.072072072072072046e+01
-1.427738653659311296e+00	7.654698289307451664e-02	2.078078078078078050e+01
-1.241898447369828462e+00	2.408826465120475213e-01	2.084084084084084054e+01
-1.052285485940283927e+00	3.891350360568786582e-01	2.090090090090090058e+01
-8.596157594438341709e-01	5.220297391089100403e-01	2.096096096096096062e+01
-6.645654471082435011e-01	6.405314750707324922e-01	2.102102102102102066e+01
-4.677762457861869838e-01	7.457258767928837129e-01	2.108108108108108070e+01
-2.698562719077669536e-01	8.387574504982961976e-01	2.114114114114114074e+01
-7.138480998507204522e-02	9.207723676271767355e-01	2.120120120120120077e+01
1.270718522478528900e-01	1.041629177771491888e+00	2.126126126126126081e+01
3.248167178562505475e-01	1.181646007559536748e+00	2.132132132132132085e+01
5.210647176390960089e-01	1.313686906393627174e+00	2.138138138138138089e+01
7.150470497518769397e-01	1.437774231629576072e+00	2.144144144144144093e+01
9.060152904970870669e-01	1.553995259768041093e+00	2.150150150150150097e+01
1.093241435601194800e+00	1.662499925965225112e+00	2.156156156156156101e+01
1.276017647668552524e+00	1.763481265200443016e+00	2.162162162162162105e+01
1.453657018953321778e+00	1.857166035455501074e+00	2.168168168168168108e+01
1.625494552398218051e+00	1.943797335165740714e+00	2.174174174174174112e+01
1.790887211870317852e+00	2.023631846018198122e+00	2.180180180180180116e+01
1.949213985531394577e+00	2.096935599713184661e+00	2.186186186186186120e+01
2.099875705612058052e+00	2.163972595829188883e+00	2.192192192192192124e+01
2.242295762580609697e+00	2.225002065085706082e+00	2.198198198198198128e+01
2.375920883957328478e+00	2.280269230599042185e+00	2.204204204204204132e+01
2.500221147332841731e+00	2.330005034033050926e+00	2.210210210210210136e+01
2.614690054738866287e+00	2.374425829842040869e+00	2.216216216216216139e+01
2.718845438397330394e+00	2.413727326385893601e+00	2.222222222222222143e+01
2.812228771425077767e+00	2.448085102355101572e+00	2.228228228228228147e+01
2.894407552761316005e+00	2.477650245759263736e+00	2.234234234234234151e+01
2.964975917621871737e+00	2.502547602051866438e+00	2.240240240240240155e+01
3.023554637499190179e+00	2.522875774130283411e+00	2.246246246246246159e+01
3.069791125679066202e+00	2.538707112968867641e+00	2.252252252252252163e+01
3.103360952789915306e+00	2.550085221345284925e+00	2.258258258258258167e+01
3.123969655445834714e+00	2.557022222919089316e+00	2.264264264264264170e+01
3.131352849215799594e+00	2.559703809345919456e+00	2.270270270270270174e+01
3.125281156079680045e+00	2.543069406961750989e+00	2.276276276276276178e+01
3.105611406691378473e+00	2.490592878564180435e+00	2.282282282282282182e+01
3.072340766307713356e+00	2.403387914038709106e+00	2.288288288288288186e+01
3.025607418516700342e+00	2.284124745806396017e+00	2.294294294294294190e+01
2.965681877560355950e+00	2.136544190420778033e+00	2.300300300300300194e+01
2.892953638746716738e+00	1.965198036920613012e+00	2.306306306306306197e+01
2.807913142967831011e+00	1.775116061975116954e+00	2.312312312312312201e+01
2.711137929968784110e+00	1.571546857551629373e+00	2.318318318318318205e+01
2.603270590227511505e+00	1.359617977657762600e+00	2.324324324324324209e+01
2.484999381512446259e+00	1.144127353094765986e+00	2.330330330330330213e+01
2.357046648086363660e+00	9.293734664799431222e-01	2.336336336336336217e+01
2.220149428127616176e+00	7.190155513281332178e-01	2.342342342342342221e+01
2.075046323640997059e+00	5.160383063153534122e-01	2.348348348348348225e+01
1.922470081201828274e+00	3.227383157982608997e-01	2.354354354354354228e+01
1.763136898025789989e+00	1.407747550866443598e-01	2.360360360360360232e+01
