displacement 	force 	time
1.566537218356305106e+00	4.979815668968153308e-01	3.621621621621621756e+01
1.483022701821957057e+00	4.144670503624676150e-01	3.627627627627627760e+01
1.393804233663321401e+00	3.252485822038317376e-01	3.633633633633633764e+01
1.299283215315240714e+00	2.307275638557509112e-01	3.639639639639639768e+01
1.199894556474879082e+00	1.313389050153892235e-01	3.645645645645645772e+01
1.096104987759211058e+00	2.754933629972121725e-02	3.651651651651651775e+01
9.884098083224348574e-01	-7.617134937357725177e-02	3.657657657657657779e+01
8.773156841482890878e-01	-1.723276141370439773e-01	3.663663663663663783e+01
7.633166265253960026e-01	-2.606191154136799915e-01	3.669669669669669787e+01
6.468923341733924248e-01	-3.411049986263925415e-01	3.675675675675675791e+01
5.285048471882585197e-01	-4.140143871205365644e-01	3.681681681681681795e+01
4.086021208213125866e-01	-4.796985572365405903e-01	3.687687687687687799e+01
2.876157939711567746e-01	-5.385935042850020782e-01	3.693693693693693803e+01
1.659647635752967143e-01	-5.911857640407807146e-01	3.699699699699699806e+01
4.405414314538241144e-02	-6.379870652392002350e-01	3.705705705705705810e+01
-7.772247612802687944e-02	-6.795135975860780997e-01	3.711711711711711814e+01
-1.989809818160253041e-01	-7.162703243651751261e-01	3.717717717717717818e+01
-3.193471103900007435e-01	-7.487407878381566739e-01	3.723723723723723822e+01
-4.384554049862269265e-01	-7.773798510278943086e-01	3.729729729729729826e+01
-5.559482004830127444e-01	-8.026091803722260609e-01	3.735735735735735830e+01
-6.714750124948881682e-01	-8.248147250866281199e-01	3.741741741741741833e+01
-7.846917605114864802e-01	-8.443476594176663186e-01	3.747747747747747837e+01
-8.952610216946805810e-01	-8.615217164314128429e-01	3.753753753753753841e+01
-1.002851556436948011e+00	-8.766167277402010516e-01	3.759759759759759845e+01
-1.107138206716512974e+00	-8.898814831918581136e-01	3.765765765765765849e+01
-1.207801950889638043e+00	-9.015361376326513909e-01	3.771771771771771853e+01
-1.304530271702170507e+00	-9.117732418322828103e-01	3.777777777777777857e+01
-1.397017413081051762e+00	-9.207611841980554157e-01	3.783783783783783861e+01
-1.484964877811921546e+00	-9.286464459994726584e-01	3.789789789789789864e+01
-1.568081818566858798e+00	-9.355555972947054988e-01	3.795795795795795868e+01
-1.646085617237638354e+00	-9.415979312585676109e-01	3.801801801801801872e+01
-1.718702685719818879e+00	-9.468675407574735914e-01	3.807807807807807876e+01
-1.785668745246425271e+00	-9.514444931164031116e-01	3.813813813813813880e+01
-1.846729510126814189e+00	-9.553966914763847296e-01	3.819819819819819884e+01
-1.901642171908065837e+00	-9.587815363548231051e-01	3.825825825825825888e+01
-1.950174968737502512e+00	-9.616467547488298795e-01	3.831831831831831892e+01
-1.992107943261425707e+00	-9.640313507669795445e-01	3.837837837837837895e+01
-2.027234321794908034e+00	-9.659666059760543266e-01	3.843843843843843899e+01
-2.055361560288811340e+00	-9.674767364616276843e-01	3.849849849849849903e+01
