displacement 	force 	time
-9.122784064441060714e-01	-3.436040710982389279e-01	1.399399399399399435e+01
-8.801186496905774037e-01	-3.114443143447102047e-01	1.405405405405405439e+01
-8.445681144900297754e-01	-2.758937791441624099e-01	1.411411411411411443e+01
-8.057581276738146059e-01	-2.370837923279473791e-01	1.417417417417417447e+01
-7.638394981099335679e-01	-1.951651627640661746e-01	1.423423423423423451e+01
-7.189841896032634905e-01	-1.503098542573960139e-01	1.429429429429429455e+01
-6.713819788074936179e-01	-1.027076434616262385e-01	1.435435435435435458e+01
-6.212402820914196822e-01	-5.256594674555217783e-02	1.441441441441441462e+01
-5.687835673654196844e-01	-1.432443318725674583e-04	1.447447447447447466e+01
-5.142507148460356836e-01	5.085310808427211116e-02	1.453453453453453470e+01
-4.578839922872076085e-01	9.789573173728989552e-02	1.459459459459459474e+01
-3.999191349546096230e-01	1.409214743295659211e-01	1.465465465465465478e+01
-3.405845151388485759e-01	1.799756085655548898e-01	1.471471471471471482e+01
-2.801022945106217410e-01	2.151860225502902901e-01	1.477477477477477485e+01
-2.186872103009053769e-01	2.467415322661068167e-01	1.483483483483483489e+01
-1.565474009989629711e-01	2.748718215208353910e-01	1.489489489489489493e+01
-9.388601127438142568e-02	2.998307261804303292e-01	1.495495495495495497e+01
-3.090069888967324901e-02	3.218842323933134297e-01	1.501501501501501501e+01
3.221560865196831935e-02	3.412995157643092803e-01	1.507507507507507505e+01
9.527367147845837436e-02	3.583375727930487864e-01	1.513513513513513509e+01
1.580876046220261733e-01	3.732478268426282497e-01	1.519519519519519513e+01
2.204744121628126607e-01	3.862644603075813809e-01	1.525525525525525516e+01
2.822536451199183505e-01	3.976048349965726203e-01	1.531531531531531520e+01
3.432467282077324988e-01	4.074673410267261597e-01	1.537537537537537524e+01
4.032763312800438094e-01	4.160317761104000978e-01	1.543543543543543528e+01
4.621673477672363362e-01	4.234597800486691876e-01	1.549549549549549532e+01
5.197463237197614827e-01	4.298955518488987160e-01	1.555555555555555536e+01
5.758413521668406254e-01	4.354668393083470646e-01	1.561561561561561540e+01
6.302822803909986504e-01	4.402862083985777941e-01	1.567567567567567544e+01
6.829008289250156905e-01	4.444524758449857060e-01	1.573573573573573547e+01
7.335307013244105612e-01	4.480515577283993300e-01	1.579579579579579551e+01
7.820079358316266438e-01	4.511580642166819755e-01	1.585585585585585555e+01
8.281712075403537821e-01	4.538373192001584067e-01	1.591591591591591559e+01
8.718622659363571836e-01	4.561452413065151257e-01	1.597597597597597563e+01
9.129262977814800450e-01	4.581297897834225030e-01	1.603603603603603744e+01
9.512122386139474361e-01	4.598320181998538647e-01	1.609609609609609748e+01
9.865731747954159525e-01	4.612870062769708346e-01	1.615615615615615752e+01
1.018866872657234079e+00	4.625243746063384398e-01	1.621621621621621756e+01
1.047956153484002950e+00	4.635691859251000468e-01	1.627627627627627760e+01
1.073709397880812544e+00	4.644421649474116953e-01	1.633633633633633764e+01
